Order_ID,Product,Quantity,Price,Order_Date,Region
604,Smartphone,42,81.95,2023-05-29,Northwest
605,Office Chair,31,926.8,2024-03-06,Southwest
606,Air Conditioner,35,,2024-11-07,Southeast
607,T-Shirt,13,493.55,2022-06-11,Southwest
608,Bag,25,159.21,2023-01-01,Northwest
609,SSD,32,128.33,2023-09-21,West
610,Notebook,46,262.35,2024-10-20,Northwest
611,Watch,44,565.15,2023-02-12,
612,Smartphone,9,841.56,2022-02-23,North
613,Bag,28,641.34,2024-12-06,Southeast
614,RAM,10,748.32,2023-09-16,South
615,Bag,28,964.15,2023-01-29,West
616,Office Chair,26,510.7,2023-01-02,South
617,GPU,40,,2023-03-07,North
618,Washing Machine,16,662.92,2024-02-02,Northwest
619,Keyboard,25,,2024-05-25,West
620,Motherboard,21,839.31,2022-04-25,West
621,Webcam,6,667.48,2022-02-15,West
622,GPU,5,678.33,2022-01-25,Central
623,GPU,14,774.81,2024-06-09,West
624,Desktop,3,430.11,2023-09-29,East
625,Watch,22,786.88,2023-06-04,South
626,Laptop,11,116.06,2023-10-26,Southwest
627,Textbook,4,143.53,2022-11-21,West
628,Mouse,38,572.14,2022-07-06,Southeast
629,Jacket,38,601.92,2022-04-01,Southwest
630,Graphics Card,45,908.92,2023-10-04,Southeast
631,Programming Book,29,573.45,2024-05-30,North
632,Webcam,21,650.86,2024-09-09,West
633,Programming Book,30,537.99,2022-06-23,South
634,Programming Book,8,354.64,2023-09-11,Northeast
635,Refrigerator,16,838.31,2022-06-12,Northwest
636,Network Card,33,650.25,2023-09-09,Southwest
637,Smartphone,31,756.28,2022-02-03,South
638,Microphone,3,241.53,2023-02-16,West
639,Office Chair,13,325.98,2023-05-05,
640,Folder,6,819.99,2024-01-30,South
641,HDD,30,329.42,2022-04-08,Southeast
642,Desktop,50,990.9,2024-09-02,West
643,SSD,3,,2022-09-29,Northwest
644,Tablet,29,902.11,2023-04-26,Northeast
645,Printer,36,493.98,2023-03-25,North
646,Graphics Card,42,80.89,2024-07-14,Northwest
647,Jacket,41,653.4,2024-06-13,Northeast
648,Programming Book,13,899.28,2024-03-23,North
649,Microphone,7,891.65,2022-07-15,East
650,SSD,20,774.39,2023-12-12,North
651,RAM,17,,2024-04-19,Northwest
652,Mouse,5,618.8,2024-11-14,West
653,Washing Machine,12,657.51,2024-01-07,Southwest
654,Power Supply,21,190.53,2022-03-20,North
655,Scanner,19,619.01,2023-04-20,North
656,Jeans,34,141.93,2023-02-25,Southeast
657,Hat,2,27.32,2022-10-24,South
658,Cooling Fan,16,309.35,2022-06-21,South
659,CPU,14,755.65,2024-04-22,Southeast
660,Novel,36,433.29,2022-04-28,Northeast
661,Tablet,34,540.55,2023-06-20,
662,RAM,3,654.89,2023-10-13,South
663,Smartphone,41,650.12,2023-07-30,Central
664,Keyboard,40,481.99,2024-02-19,Northeast
665,Folder,21,792.33,2023-10-25,South
666,Refrigerator,14,586.7,2022-07-30,West
667,Textbook,9,491.07,2022-03-29,Northwest
668,Jacket,14,447.35,2024-10-26,West
669,Textbook,5,,2023-05-04,West
670,Programming Book,11,281.22,2022-07-22,Southwest
671,Speaker,23,49.49,2023-09-18,West
672,TV,11,525.72,2024-02-02,West
673,Laptop,39,668.47,2024-07-06,Southwest
674,Desktop,37,212.09,2024-11-23,Southeast
675,TV,18,394.87,2022-10-15,South
676,Desk,2,,2023-03-25,East
677,Speaker,22,318.31,2024-08-26,Southwest
678,Cooling Fan,48,270.57,2024-12-30,South
679,Dictionary,1,877.13,2022-02-07,West
680,Textbook,11,481.14,2022-02-13,East
681,Smartphone,30,205.92,2023-10-22,West
682,Network Card,40,548.9,2024-04-11,West
683,Calculator,7,55.29,2022-06-28,South
684,Microwave,46,327.57,2024-06-07,Central
685,Keyboard,9,473.65,2022-05-24,West
686,Watch,31,831.76,2024-02-11,North
687,Mouse,5,311.86,2023-02-10,
688,Headphones,50,714.97,2022-02-02,North
689,Mouse,16,41.47,2022-08-13,Southwest
690,Headphones,37,892.49,2023-08-26,East
691,Hat,48,346.92,2024-06-02,
692,Keyboard,42,786.77,2022-05-01,West
693,Jeans,50,60.56,2022-02-02,West
694,Keyboard,26,436.72,2022-09-12,South
695,Pen,15,469.99,2022-02-01,Northwest
696,Network Card,48,20.62,2024-08-01,Southeast
697,Air Conditioner,36,939.22,2022-04-13,Southeast
698,Motherboard,25,840.86,2023-03-29,Central
699,Keyboard,31,186.32,2023-12-14,Southwest
700,Programming Book,33,422.9,2023-02-20,Northwest
701,Shoes,6,754.22,2024-12-26,East
702,Monitor,36,388.17,2022-10-17,Southeast
703,Motherboard,40,364.38,2024-04-06,South
704,Network Card,48,43.88,2024-08-04,Northwest
705,Calculator,22,825.08,2023-05-15,Southeast
706,Keyboard,48,397.83,2023-09-28,Southwest
707,Programming Book,49,974.91,2023-03-29,West
708,Desktop,25,81.24,2024-07-05,Central
709,USB Drive,19,66.55,2023-12-21,
710,Dictionary,3,50.25,2022-05-27,North
711,Desk,35,,2022-05-12,Northeast
712,T-Shirt,43,766.46,2024-02-04,South
713,Network Card,44,970.19,2022-10-22,North
714,Office Chair,34,246.13,2024-01-15,North
715,CPU,36,18.36,2023-01-16,North
716,Cooling Fan,6,287.0,2023-11-19,Central
717,Desktop,9,99.85,2023-12-04,Northeast
718,Refrigerator,13,740.43,2023-11-07,Northwest
719,RAM,36,913.47,2024-10-16,Northwest
720,Paper,9,318.39,2023-12-05,West
721,Shoes,14,,2022-10-22,West
722,CPU,39,528.51,2023-12-10,Northwest
723,Laptop,48,811.15,2024-11-20,South
724,Watch,2,150.44,2023-11-21,Central
725,Printer,44,913.06,2024-07-10,North
726,Hat,18,279.26,2022-10-03,Northeast
727,TV,21,,2023-03-26,West
728,Dictionary,33,436.9,2024-01-15,Northwest
729,Graphics Card,47,,2023-01-31,Southwest
730,Pen,4,770.55,2022-08-23,West
731,GPU,35,,2024-12-15,South
732,Laptop,49,980.42,2022-12-05,Northwest
733,Paper,31,251.78,2022-06-19,North
734,Graphics Card,19,,2024-12-28,Southwest
735,Microwave,3,606.62,2022-10-18,West
736,Programming Book,19,341.93,2024-01-12,Southeast
737,Cooling Fan,28,732.26,2023-08-23,Northwest
738,Smartphone,27,154.98,2022-04-16,Northeast
739,Watch,36,21.05,2024-11-06,Northwest
740,Calculator,44,579.53,2024-06-27,South
741,Hat,38,799.91,2024-03-21,Northeast
742,Mouse,19,469.93,2024-04-18,West
743,Shoes,9,81.81,2023-01-06,East
744,CPU,39,570.07,2024-05-06,East
745,Folder,25,,2022-02-18,
746,TV,34,396.95,2022-11-05,East
747,USB Drive,30,218.6,2024-04-18,Southwest
748,SSD,44,578.56,2024-01-01,West
749,Motherboard,17,987.39,2023-07-10,Central
750,Office Chair,29,963.81,2023-05-21,North
751,Office Chair,48,512.03,2022-09-08,North
752,HDD,15,,2022-06-01,West
753,RAM,37,120.33,2022-12-19,Southeast
754,Printer,23,274.06,2022-12-24,South
755,Jeans,1,431.89,2024-08-15,Northeast
756,Calculator,38,892.15,2022-03-22,
757,Tablet,2,147.0,2023-07-07,
758,Desktop,1,215.41,2022-01-15,North
759,Watch,8,921.58,2024-10-09,Northwest
760,Magazine,37,280.47,2022-01-18,Central
761,Monitor,32,887.97,2023-12-27,Southwest
762,T-Shirt,38,573.87,2022-05-11,West
763,RAM,33,253.33,2024-05-14,Central
764,Desktop,8,961.59,2023-07-03,East
765,Refrigerator,43,990.47,2023-08-24,East
766,Paper,6,84.16,2024-04-12,West
767,GPU,4,,2022-05-11,South
768,GPU,14,860.92,2022-10-23,Northwest
769,Desk,36,861.51,2023-07-22,Central
770,Network Card,11,329.45,2024-09-19,East
771,Microphone,11,17.72,2024-07-16,South
772,Jeans,20,757.39,2023-10-20,Central
773,Keyboard,15,763.57,2024-04-26,West
774,Folder,14,545.26,2024-05-13,South
775,Magazine,35,824.58,2024-12-25,North
776,CPU,32,62.57,2023-10-21,East
777,Jacket,32,98.38,2024-12-29,West
778,Paper,38,876.1,2022-11-03,East
779,Air Conditioner,12,,2022-10-22,North
780,Graphics Card,20,499.6,2023-10-10,Central
781,Shoes,36,433.47,2022-02-17,South
782,Microwave,42,400.66,2022-11-09,South
783,Bag,48,638.01,2022-02-07,Southeast
784,Dictionary,11,86.14,2024-09-03,West
785,Power Supply,13,782.61,2024-01-09,Central
786,Watch,27,901.39,2023-08-03,North
787,Pen,13,,2022-10-03,West
788,RAM,39,792.98,2022-10-16,
789,Tablet,33,718.96,2023-02-27,Northeast
790,Desktop,45,238.05,2024-11-29,Southwest
791,Bag,22,,2022-06-08,East
792,Textbook,44,742.3,2023-04-29,South
793,Washing Machine,10,896.73,2024-05-06,South
794,SSD,7,530.94,2023-01-03,Northwest
795,Programming Book,49,677.73,2023-08-22,West
796,Microphone,21,724.9,2023-08-17,West
797,USB Drive,21,736.08,2022-06-24,North
798,Smartphone,26,731.14,2022-02-13,Northwest
799,Network Card,15,127.18,2022-12-03,South
800,Cooling Fan,31,761.17,2024-07-09,West
801,RAM,25,253.44,2023-12-29,West
802,Monitor,8,217.59,2023-07-12,West
803,Motherboard,19,880.67,2023-01-27,West
804,USB Drive,39,320.76,2024-11-23,Central
805,Microwave,29,444.64,2024-05-12,North
806,Network Card,5,406.25,2022-10-23,Southeast
807,Motherboard,1,,2022-11-04,Southwest
808,Scanner,44,112.74,2023-04-11,West
809,Jacket,17,924.45,2024-11-30,Southwest
810,Refrigerator,13,839.29,2023-11-15,
811,Watch,12,290.57,2022-07-22,Southwest
812,Graphics Card,5,57.22,2023-10-25,Northwest
813,Folder,43,317.61,2023-12-05,Southwest
814,Notebook,8,582.65,2023-09-22,North
815,Air Conditioner,36,247.02,2022-09-15,Northeast
816,Pen,6,627.86,2023-03-14,Northeast
817,Notebook,42,370.99,2023-08-12,Central
818,Programming Book,49,566.18,2022-02-26,East
819,External HDD,40,910.7,2022-01-25,Central
820,Motherboard,22,58.07,2023-09-25,West
821,Scanner,11,603.75,2024-04-02,Southeast
822,Calculator,26,650.78,2024-03-04,Northwest
823,Speaker,40,598.87,2023-02-17,Southwest
824,Jacket,45,741.86,2024-07-26,Southeast
825,Smartphone,46,647.48,2023-12-27,Northeast
826,Air Conditioner,2,185.84,2024-06-25,Northwest
827,Graphics Card,24,580.62,2024-11-27,Northwest
828,Desktop,19,755.33,2023-02-14,Northeast
829,Programming Book,50,633.83,2023-12-31,East
830,RAM,32,109.11,2024-01-06,Southwest
831,Headphones,45,123.72,2022-12-01,Southeast
832,Printer,47,588.25,2022-07-03,Northeast
833,Folder,1,48.87,2024-11-13,East
834,Mouse,40,136.15,2024-03-28,Central
835,RAM,37,103.27,2023-10-27,North
836,T-Shirt,1,944.0,2023-06-17,Central
837,Jeans,5,413.54,2023-04-24,East
838,Desktop,6,,2024-09-01,Northwest
839,Programming Book,33,589.04,2023-06-02,
840,Laptop,19,353.49,2024-07-01,North
841,External HDD,10,487.51,2024-12-24,Southwest
842,Jeans,6,936.2,2022-06-28,Northwest
843,Power Supply,3,174.44,2024-01-27,South
844,Washing Machine,34,876.15,2023-04-25,Central
845,Jeans,6,977.9,2024-08-14,Southwest
846,Folder,5,,2022-01-22,Northwest
847,Dictionary,50,33.57,2023-08-30,North
848,Microphone,32,973.78,2024-10-08,Central
849,Jacket,9,747.11,2024-03-07,Northeast
850,Scanner,9,111.57,2024-09-29,East
851,Textbook,45,476.54,2024-06-09,Central
852,Scanner,34,751.97,2024-07-11,Central
853,Washing Machine,10,575.63,2024-09-15,East
854,Cooling Fan,23,469.9,2022-03-15,North
855,Novel,4,,2024-02-06,West
856,GPU,37,788.31,2024-07-22,Northeast
857,Hat,35,795.91,2024-12-16,Northwest
858,Speaker,49,18.78,2022-11-23,Northeast
859,Desktop,12,136.31,2023-01-08,Southwest
860,GPU,37,813.21,2023-03-28,East
861,Monitor,13,656.68,2024-05-19,West
862,RAM,23,100.06,2022-01-27,North
863,Pen,24,,2024-08-24,East
864,TV,45,659.21,2024-11-20,Northwest
865,Bag,39,732.08,2024-05-15,East
866,Headphones,27,40.45,2022-03-05,Southwest
867,T-Shirt,43,153.15,2023-04-28,East
868,Headphones,39,642.06,2022-11-25,North
869,Shoes,22,303.14,2023-07-13,North
870,Laptop,29,641.66,2022-02-24,Southwest
871,Refrigerator,25,291.25,2024-06-06,Central
872,Textbook,17,244.94,2024-07-02,Southwest
873,Cooling Fan,15,867.03,2022-06-03,Southeast
874,Refrigerator,25,33.77,2022-06-20,Southeast
875,Mouse,48,,2023-08-23,Southeast
876,CPU,14,757.19,2024-09-11,Southwest
877,Cooling Fan,50,787.87,2022-12-24,
878,External HDD,28,233.46,2023-08-13,Southeast
879,Hat,15,,2024-06-05,Southeast
880,Programming Book,4,605.59,2022-03-15,Southeast
881,Laptop,21,451.12,2022-04-06,Southeast
882,Mouse,34,962.17,2024-11-19,North
883,Dictionary,31,526.04,2024-08-08,West
884,Graphics Card,48,27.74,2022-08-05,South
885,Microphone,41,346.91,2024-03-27,Northeast
886,Pen,16,154.18,2024-07-11,Southeast
887,Motherboard,40,412.32,2022-02-21,
888,Desk,1,358.46,2024-02-26,South
889,Printer,28,660.58,2022-07-20,Southeast
890,Hat,36,198.02,2023-07-16,North
891,Office Chair,24,144.17,2022-10-20,Southeast
892,SSD,2,251.81,2023-10-27,Southwest
893,Refrigerator,47,384.79,2022-10-04,Southeast
894,Headphones,2,682.51,2024-10-23,Northwest
895,Speaker,45,222.6,2022-12-16,Southwest
896,RAM,47,661.84,2022-06-06,Southwest
897,Notebook,20,386.06,2024-02-19,Southwest
898,Network Card,34,935.3,2024-03-29,North
899,Desktop,6,533.18,2022-04-19,West
900,RAM,46,385.02,2024-09-04,Central
901,RAM,27,180.24,2024-03-31,Central
902,Scanner,11,974.92,2024-08-27,South
903,HDD,26,574.31,2024-05-22,Southwest
904,Novel,1,248.31,2022-05-21,Southwest
905,Keyboard,24,658.31,2023-04-24,West
906,Textbook,18,590.28,2022-05-21,East
907,Office Chair,32,813.78,2023-02-01,Northwest
908,Printer,1,,2023-03-22,South
909,Mouse,14,628.72,2022-01-14,East
910,Pen,39,648.88,2023-05-27,West
911,Magazine,16,942.3,2024-03-29,Northeast
912,HDD,20,567.46,2022-12-04,East
913,Magazine,43,642.3,2024-02-25,Southeast
914,Hat,47,,2023-01-15,Southwest
915,USB Drive,33,,2023-02-03,South
916,Monitor,45,650.53,2022-05-31,Central
917,Calculator,1,,2023-02-17,South
918,Programming Book,30,299.97,2022-03-18,Central
919,Pen,21,774.81,2023-02-09,Northeast
920,Refrigerator,10,604.16,2024-01-25,North
921,Keyboard,3,708.54,2023-04-20,Northeast
922,T-Shirt,46,771.85,2024-05-06,West
923,Desktop,30,,2022-10-20,East
924,Folder,29,776.12,2022-12-08,South
925,Air Conditioner,48,138.72,2024-02-15,East
926,Microwave,5,,2022-10-16,Central
927,HDD,2,656.26,2022-11-25,West
928,Notebook,4,,2022-10-24,Central
929,Bag,44,509.59,2023-10-13,Central
930,Office Chair,49,929.46,2022-05-29,Northeast
931,Desktop,30,555.92,2023-04-20,North
932,Air Conditioner,12,798.81,2023-04-13,
933,Scanner,25,652.67,2023-06-24,Northeast
934,Graphics Card,42,303.47,2022-06-07,Southwest
935,HDD,13,968.09,2023-03-12,North
936,Desk,22,552.23,2022-10-02,Southwest
937,Graphics Card,22,293.76,2024-01-14,Northeast
938,Shoes,36,770.88,2023-12-06,Central
939,Smartphone,9,207.24,2023-01-02,East
940,Magazine,50,106.99,2023-01-02,West
941,Air Conditioner,31,91.81,2022-05-14,North
942,Air Conditioner,50,968.54,2024-10-01,North
943,Programming Book,23,910.73,2024-02-04,East
944,Notebook,1,,2024-07-01,Southeast
945,Watch,20,430.45,2024-06-03,North
946,Paper,14,835.26,2022-02-20,North
947,Folder,30,502.89,2023-12-22,Northeast
948,TV,15,303.66,2022-02-21,Central
949,Graphics Card,17,539.25,2023-06-23,West
950,Printer,32,,2022-04-11,East
951,Jeans,29,,2024-08-21,Northeast
952,Jacket,47,900.74,2022-06-02,South
953,Graphics Card,12,477.91,2024-08-07,East
954,Office Chair,7,736.72,2023-06-25,Southeast
955,HDD,2,472.62,2024-05-25,Southwest
956,Notebook,21,838.53,2023-08-20,South
957,Magazine,22,773.11,2023-05-09,North
958,Pen,22,722.64,2024-04-26,West
959,Watch,48,,2023-12-14,Southwest
960,Jeans,5,380.51,2023-10-10,
961,Air Conditioner,4,202.39,2023-09-02,Central
962,Shoes,48,50.92,2024-02-21,South
963,Dictionary,9,900.9,2023-05-30,South
964,HDD,8,694.29,2024-12-03,East
965,Power Supply,22,80.8,2022-07-26,Northwest
966,Air Conditioner,25,825.08,2022-11-09,West
967,Jacket,36,775.21,2022-08-07,Southwest
968,Washing Machine,23,88.57,2022-11-30,
969,Programming Book,23,895.8,2023-03-15,Northeast
970,Speaker,19,265.75,2023-02-11,South
971,Power Supply,24,975.45,2022-01-08,Northeast
972,Monitor,47,409.44,2022-05-13,Northwest
973,Microphone,30,381.73,2024-09-02,South
974,Jacket,50,72.23,2024-03-02,Southwest
975,Graphics Card,39,105.51,2023-11-21,Northwest
976,Calculator,50,,2022-04-15,Southwest
977,TV,1,48.79,2024-07-10,Southeast
978,CPU,25,207.73,2024-11-06,West
979,SSD,49,,2024-05-25,Southeast
980,Watch,23,836.25,2023-10-26,Southeast
981,Laptop,4,839.52,2023-09-12,South
982,Network Card,49,416.41,2022-03-24,Central
983,HDD,23,109.61,2022-09-14,North
984,Jacket,14,480.85,2023-06-06,Northeast
985,Magazine,33,317.6,2023-11-22,North
986,Keyboard,31,736.02,2022-01-15,
987,Network Card,9,796.83,2023-07-09,Central
988,Programming Book,9,967.04,2023-11-22,West
989,Pen,6,196.52,2024-09-18,Southwest
990,Motherboard,32,808.28,2022-04-13,South
991,Motherboard,48,339.8,2024-06-13,North
992,Bag,27,901.79,2024-04-13,East
993,Shoes,43,203.77,2022-07-30,South
994,Scanner,21,156.91,2023-09-22,North
995,SSD,27,722.73,2024-12-02,Northeast
996,Keyboard,18,413.83,2022-06-23,Central
997,Headphones,46,223.0,2022-09-04,Central
998,Motherboard,49,777.37,2024-03-24,Southwest
999,Desk,21,911.38,2024-01-05,Northwest
1000,RAM,2,765.52,2023-04-08,Southeast
1001,Speaker,21,,2024-11-15,
1002,SSD,47,683.39,2023-07-05,Southeast
1003,USB Drive,26,780.97,2024-11-21,Southwest
1004,Laptop,38,674.11,2024-04-03,West
1005,Printer,19,824.88,2022-05-28,Northeast
1006,Calculator,10,423.46,2022-11-22,North
1007,Scanner,45,552.53,2023-06-02,Northeast
1008,T-Shirt,50,411.76,2023-01-22,Central
1009,Paper,12,493.97,2024-01-28,East
1010,External HDD,18,985.37,2024-09-15,Northeast
1011,Air Conditioner,16,583.8,2022-08-29,West
1012,Refrigerator,15,386.71,2023-07-20,North
1013,Microphone,43,439.68,2022-08-12,Northeast
1014,Network Card,49,450.91,2024-01-28,Northwest
1015,Tablet,3,791.77,2022-01-28,North
1016,Bag,3,767.41,2024-10-01,
1017,CPU,44,663.48,2022-06-13,East
1018,Magazine,18,456.26,2023-10-14,Southeast
1019,Magazine,25,,2023-11-29,Southeast
1020,Office Chair,21,365.18,2022-08-07,Central
1021,Magazine,13,,2023-03-02,East
1022,HDD,27,291.96,2022-05-22,East
1023,Notebook,41,28.94,2024-11-30,
1024,Desk,23,424.52,2023-04-27,Northwest
1025,SSD,18,383.27,2022-12-03,Northwest
1026,Power Supply,16,359.11,2023-04-22,East
1027,Washing Machine,10,657.39,2023-05-22,Southeast
1028,Scanner,34,323.3,2022-04-16,Northwest
1029,Paper,1,656.94,2022-02-21,Southeast
1030,Programming Book,38,211.91,2024-11-23,
1031,Webcam,24,583.05,2022-10-08,East
1032,HDD,21,604.63,2024-01-26,East
1033,Motherboard,36,,2024-04-13,Northwest
1034,Cooling Fan,34,192.01,2023-12-05,Central
1035,Laptop,21,347.11,2023-04-15,Southwest
1036,Pen,30,73.92,2022-12-31,Central
1037,Desktop,29,210.75,2024-04-20,West
1038,Magazine,16,191.02,2023-01-11,Northwest
1039,Bag,44,287.48,2023-06-09,South
1040,Calculator,17,708.23,2022-06-15,West
1041,Power Supply,30,519.14,2022-04-14,Northwest
1042,Microwave,24,760.55,2022-02-15,Southwest
1043,Magazine,50,401.58,2023-01-12,Northwest
1044,Scanner,1,302.85,2022-03-17,Northeast
1045,Pen,7,,2023-01-07,West
1046,Watch,5,18.02,2024-05-30,Southeast
1047,USB Drive,30,975.45,2022-12-23,Central
1048,Webcam,12,847.57,2023-05-06,South
1049,External HDD,35,949.23,2022-11-14,Southwest
1050,Magazine,14,440.98,2023-04-18,East
1051,Office Chair,27,656.2,2023-06-11,Southeast
1052,USB Drive,15,401.76,2024-12-05,
1053,Printer,13,451.44,2022-10-13,Southeast
1054,Desk,18,107.65,2023-04-14,Northwest
1055,Keyboard,33,638.2,2024-09-17,North
1056,Paper,24,918.88,2022-07-13,West
1057,Keyboard,35,468.97,2024-05-17,North
1058,Jacket,19,817.87,2022-03-16,Central
1059,Laptop,8,265.39,2024-06-24,Southeast
1060,Jacket,7,32.1,2022-01-05,South
1061,Monitor,48,449.96,2024-06-14,Central
1062,Smartphone,28,713.56,2024-03-19,Northwest
1063,Refrigerator,21,855.65,2022-06-24,Southwest
1064,Programming Book,24,365.17,2022-12-16,Northeast
1065,Paper,26,495.05,2023-06-01,South
1066,Tablet,17,311.07,2023-03-25,Southeast
1067,HDD,27,374.59,2022-06-20,West
1068,Network Card,35,807.49,2023-10-15,North
1069,Tablet,6,912.87,2022-08-08,
1070,Desktop,2,481.54,2023-09-19,Northeast
1071,Dictionary,46,122.68,2022-11-16,West
1072,Novel,5,559.62,2024-03-10,
1073,Keyboard,48,571.37,2023-09-19,South
1074,Cooling Fan,14,265.63,2023-05-09,Southeast
1075,Jeans,49,888.91,2024-03-06,Southwest
1076,HDD,22,469.58,2022-09-13,Southeast
1077,Magazine,21,815.85,2024-10-12,East
1078,TV,32,66.62,2022-01-15,Northeast
1079,T-Shirt,27,378.65,2023-12-14,Northwest
1080,TV,29,627.6,2022-12-23,South
1081,Scanner,8,987.46,2022-08-27,Southwest
1082,Office Chair,16,136.26,2023-01-10,Northeast
1083,Laptop,28,488.14,2024-11-15,Northeast
1084,Jacket,13,864.74,2022-10-09,East
1085,TV,7,102.12,2023-06-18,Central
1086,RAM,44,83.41,2024-08-09,Northwest
1087,Hat,38,251.67,2023-02-19,
1088,Tablet,36,923.23,2022-03-13,Southwest
1089,Paper,32,747.22,2022-07-05,Northwest
1090,TV,26,,2024-01-30,West
1091,Printer,8,,2022-10-02,South
1092,Jeans,13,613.95,2022-04-19,South
1093,Smartphone,3,826.67,2024-09-14,
1094,Power Supply,21,,2023-07-17,Northwest
1095,Bag,39,291.99,2022-01-11,Southeast
1096,Microwave,48,384.94,2024-05-24,
1097,Cooling Fan,27,216.46,2024-06-13,
1098,Laptop,17,327.42,2023-01-25,East
1099,TV,11,852.66,2022-12-25,East
1100,T-Shirt,14,991.37,2022-04-28,Southwest
1101,Graphics Card,24,823.38,2023-07-07,Southeast
1102,Bag,43,324.95,2024-10-01,West
1103,Office Chair,24,864.14,2024-11-20,East
1104,Novel,23,459.81,2023-03-12,Northwest
1105,RAM,36,675.17,2022-03-31,East
1106,Calculator,25,,2024-03-03,Northwest
1107,Scanner,38,196.27,2023-06-26,Southwest
1108,Keyboard,12,875.86,2022-11-21,Central
1109,Mouse,14,710.58,2022-06-11,South
1110,SSD,33,651.47,2023-04-07,East
1111,Microwave,33,,2024-06-03,Southwest
1112,Desk,50,94.75,2024-12-26,Northeast
1113,Programming Book,25,585.14,2022-01-23,North
1114,Hat,32,279.23,2024-06-27,Central
1115,External HDD,43,478.63,2022-04-25,North
1116,Webcam,45,361.93,2022-03-06,Central
1117,Bag,44,621.29,2024-08-09,East
1118,Washing Machine,17,223.58,2024-12-09,West
1119,Laptop,25,492.27,2023-08-13,South
1120,Novel,25,878.35,2022-11-16,East
1121,Mouse,28,,2023-03-22,Southwest
1122,Office Chair,13,762.48,2022-04-12,North
1123,Scanner,3,698.42,2022-06-23,South
1124,Office Chair,3,418.44,2022-01-23,West
1125,Programming Book,8,142.25,2022-04-07,West
1126,Monitor,43,295.45,2024-01-03,Northwest
1127,Speaker,20,448.0,2022-10-10,Central
1128,Textbook,50,638.09,2023-04-05,Southeast
1129,Cooling Fan,22,761.11,2024-05-11,Southwest
1130,T-Shirt,14,231.63,2022-11-18,East
1131,External HDD,16,147.9,2023-03-18,Southeast
1132,Jacket,19,206.59,2024-08-13,East
1133,Power Supply,41,679.91,2023-12-20,North
1134,Dictionary,17,332.67,2024-05-01,Southeast
1135,Magazine,37,410.83,2024-04-05,Southwest
1136,Printer,33,876.69,2022-05-03,Central
1137,TV,40,444.67,2024-01-23,Northeast
1138,Paper,28,,2022-09-23,Southeast
1139,GPU,33,318.31,2022-10-02,South
1140,Dictionary,7,562.5,2022-08-28,East
1141,Speaker,15,422.14,2024-10-19,Southwest
1142,Desk,37,453.63,2023-10-12,North
1143,Jeans,48,764.39,2023-06-06,East
1144,Laptop,34,116.55,2024-02-12,
1145,Smartphone,19,719.36,2024-04-02,Central
1146,Webcam,31,334.04,2024-05-14,Southwest
1147,USB Drive,3,,2024-05-01,South
1148,Graphics Card,26,290.44,2024-01-05,South
1149,Microwave,28,265.67,2024-08-17,
1150,USB Drive,25,508.95,2024-01-30,Northeast
1151,Magazine,1,896.62,2022-01-24,Northeast
1152,Speaker,2,550.81,2023-06-30,East
1153,Microphone,43,464.59,2023-04-01,North
1154,Speaker,36,72.11,2024-12-03,Northwest
1155,Keyboard,3,439.18,2024-07-08,Southeast
1156,Air Conditioner,5,853.49,2024-09-30,West
1157,Printer,29,727.86,2024-06-25,Southwest
1158,Headphones,46,884.86,2022-09-10,West
1159,Cooling Fan,34,636.04,2022-11-04,North
1160,Jacket,11,855.4,2022-06-23,South
1161,Shoes,37,633.21,2022-03-28,East
1162,Watch,36,931.94,2022-03-16,West
1163,Novel,12,865.19,2023-05-03,Northeast
1164,External HDD,27,381.86,2024-05-06,
1165,HDD,33,370.52,2024-11-25,West
1166,Air Conditioner,36,239.37,2022-03-14,Southwest
1167,Jeans,50,232.89,2022-07-07,East
1168,Microphone,28,,2024-12-12,South
1169,Scanner,25,550.66,2022-10-01,Southeast
1170,Graphics Card,9,876.55,2024-05-26,Central
1171,Smartphone,7,592.28,2022-11-01,South
1172,External HDD,43,337.36,2022-01-03,Southeast
1173,Keyboard,29,617.67,2024-11-28,East
1174,Folder,36,916.51,2022-06-20,
1175,Graphics Card,17,284.06,2024-06-11,East
1176,USB Drive,42,264.0,2022-02-26,Southwest
1177,Network Card,36,522.16,2024-03-03,Southwest
1178,Air Conditioner,19,142.02,2022-10-01,Central
1179,External HDD,29,880.88,2024-08-06,West
1180,Hat,41,742.25,2022-04-30,Central
1181,Power Supply,13,597.5,2022-02-02,North
1182,Jeans,33,833.07,2023-11-11,West
1183,Scanner,48,46.08,2023-09-04,West
1184,Graphics Card,16,241.21,2024-05-23,South
1185,Scanner,2,68.8,2022-05-18,Southeast
1186,CPU,8,691.31,2023-03-16,Northwest
1187,Magazine,38,611.58,2022-12-09,West
1188,Refrigerator,35,701.26,2024-04-03,East
1189,Monitor,5,237.0,2023-01-14,North
1190,Refrigerator,13,836.37,2022-11-02,
1191,Office Chair,37,976.81,2023-01-28,Northeast
1192,T-Shirt,34,869.06,2023-05-14,North
1193,Printer,50,632.61,2023-10-22,Northeast
1194,Hat,49,821.18,2024-04-07,West
1195,Network Card,29,259.75,2023-05-10,West
1196,Textbook,24,965.86,2024-12-27,East
1197,Jacket,40,316.19,2022-07-26,South
1198,Office Chair,28,427.63,2024-09-11,South
