Order_ID,Product,Quantity,Price,Order_Date,Region
629,Office Chair,12,276.27,2023-10-21,Southwest
630,Folder,9,462.79,2022-05-21,
631,Printer,38,190.33,2024-04-28,Southwest
632,External HDD,35,237.54,2024-05-15,Central
633,Calculator,29,671.64,2023-09-04,East
634,Refrigerator,31,269.3,2022-01-16,East
635,Webcam,32,222.81,2022-01-03,Central
636,Refrigerator,42,,2024-11-02,West
637,Hat,42,329.76,2022-03-23,West
638,Speaker,6,213.14,2024-03-15,Northeast
639,Calculator,3,434.0,2022-06-24,West
640,Bag,33,371.8,2023-11-24,
641,Graphics Card,5,282.49,2023-04-13,South
642,Webcam,11,542.69,2022-09-26,North
643,HDD,27,212.31,2022-08-29,Central
644,Cooling Fan,16,809.83,2024-11-23,Southwest
645,Notebook,19,,2023-08-15,Southeast
646,Magazine,33,508.13,2023-09-20,West
647,Smartphone,5,,2022-03-23,
648,Paper,21,987.22,2024-12-18,Northwest
649,Speaker,25,753.46,2023-08-25,East
650,USB Drive,27,,2022-02-28,Northeast
651,Programming Book,23,247.41,2024-01-17,Central
652,Washing Machine,23,704.41,2022-04-05,
653,Notebook,29,917.9,2024-12-07,East
654,Textbook,41,140.65,2022-03-05,North
655,Calculator,19,257.49,2022-09-12,
656,Pen,37,287.05,2023-11-01,
657,Programming Book,12,754.24,2022-10-12,West
658,Printer,24,981.74,2022-10-29,Southwest
659,Textbook,41,686.84,2022-01-26,East
660,Magazine,3,11.13,2023-06-18,Southeast
661,Magazine,20,,2022-10-28,
662,Dictionary,44,239.56,2024-06-30,East
663,Webcam,34,,2024-09-02,West
664,GPU,45,,2024-06-27,South
665,Magazine,39,258.25,2024-09-17,South
666,Cooling Fan,35,154.12,2023-01-02,Central
667,Smartphone,33,,2023-02-26,South
668,TV,30,625.93,2024-07-12,Northwest
669,RAM,9,521.57,2023-02-05,
670,Power Supply,14,,2022-12-23,North
671,Air Conditioner,5,,2022-04-06,Northwest
672,T-Shirt,35,561.21,2023-04-17,
673,Scanner,48,47.93,2024-01-14,
674,Paper,21,,2022-09-05,Southwest
675,Monitor,20,761.45,2023-09-12,West
676,Laptop,10,,2023-05-11,South
677,Magazine,26,,2023-11-15,Central
678,Printer,4,,2023-08-20,
679,Jeans,43,924.07,2023-10-18,West
680,Microwave,30,192.68,2023-08-15,Central
681,Power Supply,20,154.34,2023-10-22,
682,Paper,38,58.81,2022-07-15,
683,Headphones,8,873.58,2023-10-04,Northeast
684,Monitor,5,148.36,2024-08-30,East
685,Watch,3,505.19,2024-08-29,Southeast
686,RAM,8,493.28,2022-04-03,
687,Magazine,50,,2023-12-18,Northwest
688,Microwave,46,929.28,2022-08-10,Southwest
689,Air Conditioner,21,517.75,2023-10-13,Northwest
690,Shoes,26,,2024-12-11,
691,Calculator,33,213.74,2022-12-19,Northwest
692,Air Conditioner,48,765.88,2023-10-25,Central
693,Desk,41,115.27,2023-04-18,
694,Webcam,14,,2023-01-20,East
695,Scanner,33,973.35,2023-05-05,Central
696,CPU,22,836.66,2022-05-05,Central
697,Scanner,30,,2023-10-17,Central
698,Graphics Card,32,378.55,2022-12-01,Southwest
699,Pen,44,954.28,2024-06-11,South
700,Washing Machine,47,586.28,2023-03-19,East
701,Novel,35,,2022-07-07,Northwest
702,Laptop,9,366.63,2023-02-11,West
703,Webcam,40,567.24,2023-01-20,South
704,External HDD,11,49.22,2024-05-20,
705,External HDD,10,,2024-02-01,East
706,Jacket,36,164.05,2024-02-11,East
707,USB Drive,1,491.54,2023-09-06,South
708,Washing Machine,15,792.63,2024-09-04,Northwest
709,CPU,30,360.59,2024-11-05,East
710,Motherboard,40,,2022-03-03,Southwest
711,Folder,15,561.66,2022-05-12,East
712,Headphones,25,136.07,2022-04-10,Northwest
713,Desktop,9,106.89,2024-10-11,Central
714,TV,34,,2022-07-22,Central
715,Shoes,5,208.7,2023-03-29,
716,Paper,15,354.85,2022-10-20,South
717,GPU,6,49.0,2022-11-05,
718,Folder,8,,2022-04-28,East
719,Air Conditioner,23,,2024-01-17,Central
720,Pen,5,307.64,2024-11-27,Northwest
721,SSD,30,852.46,2024-11-08,
722,Washing Machine,9,647.55,2023-05-21,Northwest
723,Refrigerator,46,421.25,2023-04-30,North
724,Watch,46,,2024-01-23,East
725,Network Card,18,,2024-12-06,West
726,Office Chair,28,501.34,2023-09-11,Northwest
727,Shoes,29,,2023-07-21,East
728,Jacket,50,,2022-01-18,
729,Washing Machine,25,613.6,2023-11-27,
730,Office Chair,40,,2024-03-19,
731,Washing Machine,10,989.5,2022-08-29,Northwest
732,Shoes,10,332.3,2024-11-07,Central
733,Headphones,23,254.77,2022-05-30,Southeast
734,Webcam,17,131.52,2023-07-08,South
735,Cooling Fan,8,300.94,2023-01-16,East
736,Calculator,31,719.19,2024-11-11,Central
737,Air Conditioner,41,393.29,2023-05-21,
738,Office Chair,31,393.4,2023-05-28,West
739,CPU,34,439.21,2023-08-25,Northwest
740,Magazine,23,855.4,2022-04-02,South
741,Microwave,15,486.09,2023-06-30,South
742,Novel,15,180.06,2022-02-09,Southwest
743,Watch,43,366.68,2024-03-27,South
744,Pen,46,272.85,2023-12-20,Central
745,Shoes,22,764.68,2023-07-17,Northwest
746,Jacket,24,337.52,2024-07-25,
747,Folder,25,,2023-03-17,Northeast
748,Jacket,9,300.01,2022-04-29,North
749,CPU,7,,2024-07-03,
750,T-Shirt,37,,2023-12-25,North
751,Power Supply,2,830.86,2023-06-30,Southeast
752,Jeans,35,740.42,2022-03-30,Southwest
753,External HDD,36,,2022-09-16,Northeast
754,CPU,45,920.06,2023-01-03,Northwest
755,Printer,1,951.06,2024-07-01,Southwest
756,Webcam,14,888.47,2022-09-14,North
757,Desktop,35,,2024-04-06,East
758,Refrigerator,13,452.57,2022-02-02,East
759,Calculator,2,416.4,2024-09-03,South
760,Microphone,35,310.47,2023-12-20,West
761,Paper,29,718.83,2023-01-28,North
762,T-Shirt,11,878.43,2022-07-10,North
763,Monitor,46,678.76,2022-04-22,Southwest
764,Pen,43,460.61,2022-06-21,
765,Air Conditioner,34,225.13,2023-03-02,Northeast
766,Folder,50,816.25,2024-01-14,
767,Textbook,6,190.24,2022-08-27,South
768,GPU,30,782.53,2024-06-08,North
769,Tablet,50,726.47,2024-05-20,Northwest
770,Keyboard,7,503.68,2024-05-08,
771,Shoes,7,198.12,2022-02-09,West
772,CPU,19,,2023-11-27,North
773,Watch,13,215.56,2024-01-29,
774,Pen,3,290.92,2022-08-23,West
775,Bag,32,,2024-10-07,Central
776,Textbook,34,682.22,2024-06-28,Northwest
777,T-Shirt,8,158.63,2024-07-18,Southwest
778,Paper,1,666.55,2022-12-05,
779,Speaker,43,67.64,2024-09-25,Southeast
780,Washing Machine,48,448.75,2024-07-26,East
781,Laptop,9,433.03,2023-04-06,
782,T-Shirt,50,324.86,2023-10-22,West
783,Webcam,37,809.53,2024-02-23,
784,Bag,3,,2022-02-20,North
785,TV,8,465.24,2023-12-31,West
786,Pen,2,,2024-04-17,North
787,Hat,31,687.55,2022-11-15,North
788,Hat,5,63.98,2023-12-29,Central
789,Dictionary,48,,2023-01-01,North
790,TV,47,,2022-09-13,East
791,Paper,42,431.78,2023-08-25,
792,Laptop,12,,2024-03-23,North
793,Graphics Card,22,705.01,2023-08-25,Southwest
794,Tablet,34,,2022-01-31,Northeast
795,RAM,50,,2023-09-25,North
796,Speaker,39,,2022-07-16,South
797,GPU,40,765.42,2024-08-23,North
798,Magazine,26,249.43,2022-04-10,
799,Tablet,41,362.74,2024-07-12,
800,Webcam,15,,2023-11-14,East
801,Calculator,19,,2022-10-26,Northwest
802,Jeans,21,727.39,2022-07-11,
803,Cooling Fan,19,163.65,2022-01-15,
804,Programming Book,5,,2022-02-24,West
805,Bag,5,45.44,2024-07-04,Southwest
806,Speaker,32,48.37,2023-09-07,East
807,Mouse,17,809.63,2023-05-22,Central
808,Air Conditioner,9,333.87,2024-08-21,Southeast
809,Shoes,48,184.88,2024-05-14,Northeast
810,Shoes,16,,2023-03-20,Northeast
811,Bag,14,969.71,2022-05-06,East
812,Microphone,35,107.64,2024-08-29,
813,Hat,16,,2024-06-04,East
814,Shoes,38,,2023-03-05,West
815,Jacket,37,390.42,2022-03-01,Southwest
816,External HDD,43,,2022-08-29,
817,HDD,47,527.48,2024-06-29,South
818,Scanner,2,321.11,2024-10-17,
819,Dictionary,11,337.12,2022-02-26,Northeast
820,Microphone,39,234.67,2024-05-09,Northwest
821,Network Card,46,27.13,2024-04-22,West
822,External HDD,44,183.76,2022-07-09,North
823,Office Chair,18,816.24,2023-07-08,South
824,Refrigerator,43,66.61,2023-08-25,Central
825,Refrigerator,31,,2024-03-11,East
826,Speaker,27,54.21,2022-10-03,
827,RAM,48,381.46,2022-10-09,Northwest
828,Paper,47,908.4,2024-06-13,West
829,Desk,8,14.17,2022-01-14,Northwest
830,Air Conditioner,49,586.14,2024-04-30,South
831,HDD,16,,2022-06-19,Northwest
832,Notebook,42,,2024-06-21,East
833,Scanner,44,928.36,2023-10-03,Southeast
834,Magazine,37,,2024-05-24,East
835,Speaker,14,672.42,2023-01-26,Central
836,Monitor,12,,2022-12-28,Northeast
837,Notebook,37,784.52,2024-05-19,Northwest
838,Power Supply,19,418.99,2024-01-24,Northwest
839,Microphone,38,780.9,2023-06-10,West
840,Washing Machine,31,15.91,2024-03-04,Northwest
841,Hat,16,498.94,2023-12-20,Southeast
842,Headphones,46,293.77,2023-08-22,South
843,Desktop,38,,2022-01-09,
844,Hat,12,333.68,2023-09-25,Southeast
845,Notebook,38,206.53,2022-09-19,Central
846,Hat,24,178.69,2023-08-12,Northeast
847,USB Drive,21,108.86,2023-08-20,
848,T-Shirt,3,,2024-01-26,West
849,GPU,23,344.32,2024-07-18,Central
850,Keyboard,32,914.64,2024-09-01,North
851,Jacket,18,,2022-01-14,East
852,Jacket,7,531.79,2023-07-28,West
853,Calculator,39,47.94,2023-04-26,
854,Jeans,35,407.48,2023-09-27,Northeast
855,Hat,38,,2022-08-10,Central
856,Textbook,40,,2024-02-12,
857,USB Drive,2,535.44,2023-06-23,West
858,Network Card,41,862.28,2024-09-04,Southeast
859,Webcam,29,823.33,2024-02-16,Central
860,CPU,7,432.32,2022-03-15,East
861,Graphics Card,46,203.37,2024-05-06,
862,USB Drive,37,,2023-12-15,North
863,Speaker,40,513.05,2024-01-07,
864,RAM,42,853.54,2023-04-18,South
865,GPU,26,436.13,2022-03-21,Northwest
866,Dictionary,39,125.9,2022-07-24,Northeast
867,RAM,47,,2024-06-05,South
868,Webcam,35,,2023-05-24,Central
869,Shoes,38,,2024-10-20,Central
870,Office Chair,38,,2024-03-17,Southeast
871,Hat,15,,2023-12-01,South
872,HDD,4,996.59,2022-10-11,Southeast
873,Office Chair,43,857.54,2022-11-30,
874,Dictionary,2,,2024-10-27,South
875,Desk,22,130.72,2024-05-30,Northwest
876,Microwave,46,709.15,2022-06-24,Southeast
877,Laptop,13,299.58,2022-07-06,Southeast
878,Microwave,18,,2023-12-15,
879,Desktop,32,961.73,2023-06-14,North
880,Laptop,46,280.3,2023-01-06,South
881,Speaker,37,,2024-11-06,East
882,Watch,10,187.94,2023-05-07,Northwest
883,Microwave,7,,2024-02-20,East
884,Tablet,34,433.82,2022-04-10,East
885,Speaker,17,203.84,2022-10-09,
886,Graphics Card,38,959.09,2023-04-29,North
887,Microwave,45,,2024-07-27,North
888,CPU,10,125.77,2023-08-09,
889,Microphone,33,204.78,2023-03-01,Northeast
890,Textbook,44,157.02,2022-12-28,Southeast
891,T-Shirt,43,478.22,2023-05-27,
892,Hat,45,602.14,2022-09-05,Southwest
893,External HDD,38,,2024-04-15,South
894,Microphone,28,,2024-02-12,Southeast
895,Webcam,25,502.36,2023-01-22,Central
896,Speaker,23,503.15,2022-04-22,Northwest
897,HDD,43,,2022-12-05,
898,Jeans,23,618.92,2022-08-19,East
899,Mouse,2,385.01,2024-10-08,
900,Microwave,21,155.43,2024-08-13,East
901,Smartphone,1,197.18,2024-04-12,North
902,Mouse,3,612.77,2022-12-14,South
903,Network Card,10,977.41,2023-06-14,Southwest
904,Shoes,36,920.66,2024-10-31,
905,Calculator,1,926.73,2022-10-14,Northeast
906,Refrigerator,38,10.02,2022-09-26,East
907,Desktop,42,,2023-07-31,North
908,TV,2,322.09,2022-02-20,West
909,Smartphone,49,274.1,2023-06-23,Central
910,Novel,7,,2022-08-30,
911,Headphones,34,947.14,2024-08-29,
912,Calculator,3,397.73,2024-08-26,Northeast
913,Tablet,26,281.01,2022-07-25,North
914,Microphone,25,799.82,2024-07-19,Southwest
915,T-Shirt,29,416.79,2023-03-28,
916,Motherboard,46,813.57,2024-07-15,East
917,Refrigerator,14,,2023-11-28,Southwest
918,Speaker,30,,2024-07-07,
919,CPU,8,,2023-09-06,Southeast
920,Notebook,1,342.88,2022-03-07,
921,Office Chair,14,,2022-08-26,East
922,Novel,17,69.01,2022-02-17,Northwest
923,Folder,47,,2022-06-12,West
924,Folder,47,693.37,2022-03-26,Southwest
925,USB Drive,1,,2024-03-03,North
926,USB Drive,20,817.07,2024-04-04,South
927,Shoes,40,232.62,2024-12-03,Southwest
928,Programming Book,46,679.0,2024-11-16,Central
929,Dictionary,42,340.06,2023-06-28,
930,Pen,47,586.52,2022-07-31,East
931,Calculator,42,858.97,2022-10-07,
932,Network Card,21,125.93,2023-01-26,North
933,USB Drive,46,332.56,2023-03-28,
934,Pen,7,200.26,2024-06-29,Northwest
935,Bag,6,632.73,2022-09-16,South
936,T-Shirt,42,,2023-08-11,Southeast
937,Magazine,35,411.75,2022-04-30,South
938,Cooling Fan,32,,2022-07-23,South
939,T-Shirt,26,,2024-04-27,West
940,Printer,36,740.55,2023-09-10,West
941,Microwave,33,78.65,2024-06-18,
942,Folder,46,62.49,2022-06-16,
943,Laptop,1,,2023-05-26,
944,Smartphone,15,489.33,2023-06-08,West
945,Laptop,13,,2022-05-13,Northwest
946,Programming Book,9,,2022-10-22,Southwest
947,RAM,21,177.48,2023-08-15,East
948,Desk,36,316.77,2023-09-10,West
949,RAM,46,499.57,2024-05-24,North
950,T-Shirt,12,184.38,2024-02-11,
951,Office Chair,11,521.45,2022-05-22,Southwest
952,Laptop,18,495.46,2024-09-07,East
953,Network Card,20,202.58,2022-07-28,East
954,Webcam,4,19.48,2024-06-21,West
955,Novel,37,,2023-06-04,Central
956,Notebook,19,13.5,2024-05-06,East
957,Bag,37,685.58,2022-06-06,Northeast
958,Refrigerator,2,711.31,2023-08-05,North
959,External HDD,29,,2024-01-21,East
960,Graphics Card,38,891.11,2022-01-07,Northeast
961,Desktop,22,,2024-02-01,
962,Keyboard,5,840.91,2023-03-23,
963,Textbook,31,401.32,2024-04-29,Southwest
964,Graphics Card,18,,2023-02-14,North
965,Cooling Fan,23,155.43,2023-02-06,South
966,HDD,3,433.36,2023-10-03,Northeast
967,Hat,21,373.6,2022-10-06,East
968,Programming Book,14,886.96,2022-02-21,East
969,T-Shirt,11,109.83,2024-02-13,
970,Printer,6,530.54,2024-09-29,West
971,Laptop,29,,2024-06-06,Northeast
972,Desktop,35,,2023-06-26,North
973,Hat,28,288.46,2022-07-04,East
974,USB Drive,14,672.08,2023-03-01,Northwest
975,Jeans,5,132.23,2022-01-01,North
976,RAM,40,,2022-05-28,Northeast
977,Jeans,43,635.5,2023-01-14,East
978,Speaker,34,507.16,2024-01-30,Southeast
979,Paper,3,740.78,2024-08-06,East
980,Textbook,30,804.92,2024-07-15,Southeast
981,Programming Book,9,,2023-08-06,West
982,Air Conditioner,41,29.13,2023-12-16,Southwest
983,Microphone,25,931.6,2024-10-15,
984,Jacket,37,30.95,2024-11-26,Southwest
985,Folder,48,656.22,2022-06-21,Northwest
986,Shoes,48,344.86,2023-08-27,West
987,Scanner,18,191.37,2024-07-27,Northwest
988,Cooling Fan,38,506.91,2024-12-25,Central
989,Smartphone,48,917.73,2022-11-03,Southeast
990,Desktop,5,,2023-09-26,Southeast
991,Folder,49,,2024-09-14,South
992,Network Card,35,702.35,2023-10-26,
993,Desktop,17,900.5,2022-05-26,
994,Microphone,27,,2024-10-02,Northeast
995,Printer,23,571.64,2024-09-17,Northwest
996,HDD,31,,2023-04-14,Northwest
997,Mouse,1,871.63,2024-04-18,West
998,Webcam,23,570.09,2024-07-29,West
999,Microphone,36,974.42,2022-05-28,Central
1000,Mouse,9,88.82,2022-03-04,Northeast
